일자,시가,저가,고가,종가,거래량
2013-01-02,26150,26100,26650,26600,5151547
2013-01-03,26900,26400,27100,26650,4587780
2013-01-04,26800,26200,26900,26350,4856327
2013-01-07,26400,25650,26450,25900,4283105
2013-01-08,26050,25950,26550,26250,3468081
2013-01-09,26500,25950,26600,26050,2517811
2013-01-10,26150,25850,26800,26800,4762542
2013-01-11,27100,26500,27250,27100,6269825
2013-01-14,27250,26850,27300,26950,3130049
2013-01-15,26800,25800,27000,25950,6736761
2013-01-16,26200,26050,26700,26200,5723625
2013-01-17,26350,25450,26350,25900,4758701
2013-01-18,26050,25500,26150,25600,5547605
2013-01-21,25750,25300,25850,25750,3295467
2013-01-22,25500,24850,25700,25050,7158297
2013-01-23,25050,24600,25100,24650,6619066
2013-01-24,24600,24050,24650,24250,6007784
2013-01-25,24300,23800,24700,24200,5001969
2013-01-28,24150,24000,24500,24400,2586394
2013-01-29,24500,24100,24550,24200,4408627
2013-01-30,24650,24300,24950,24350,5631792
2013-01-31,24400,24200,24600,24400,4329870
2013-02-01,24250,24050,24450,24200,4025938
2013-02-04,24500,24300,24600,24300,2604422
2013-02-05,24050,23600,24200,23700,4574149
2013-02-06,23850,23800,24650,24500,5764265
2013-02-07,24650,24550,25000,24850,4681401
2013-02-08,24850,24550,25000,24750,3258865
2013-02-12,24950,24800,25300,25000,3432175
2013-02-13,25250,25200,25600,25500,4490716
2013-02-14,25550,25350,25750,25700,2859954
2013-02-15,25700,25550,25750,25650,2277981
2013-02-18,25600,25550,26000,25900,2456890
2013-02-19,25800,25750,26100,25850,1779504
2013-02-20,26250,26200,26700,26500,6657608
2013-02-21,26350,26300,26650,26600,2826255
2013-02-22,26400,26300,26600,26400,2689623
2013-02-25,26500,26050,26550,26300,2604691
2013-02-26,26100,25850,26650,26550,3772301
2013-02-27,26850,26250,26950,26250,3098659
2013-02-28,26700,26500,26750,26500,4038185
2013-03-04,26600,25900,26700,26000,3753949
2013-03-05,26400,26400,27200,27000,8141593
2013-03-06,27650,27600,28200,28000,11109877
2013-03-07,28100,27850,28450,28150,6588200
2013-03-08,28350,27800,28400,28250,3607159
2013-03-11,28250,28200,28800,28600,6597705
2013-03-12,28850,28050,28900,28100,3957978
2013-03-13,28300,28100,28550,28300,2769799
2013-03-14,28450,28400,29000,28900,5071138
2013-03-15,29000,28400,29200,28800,4473661
2013-03-18,28550,28400,28900,28400,2926693
2013-03-19,28800,28350,28900,28650,3232956
2013-03-20,28500,28350,28850,28600,2632433
2013-03-21,28850,28050,28900,28050,3426566
2013-03-22,27900,27650,28450,28300,3555515
2013-03-25,29050,28850,29200,29050,3959211
2013-03-26,29050,29000,29500,29500,5570927
2013-03-27,29600,29200,29700,29450,3184531
2013-03-28,29450,28950,29450,29250,3223050
2013-03-29,29500,28750,29650,28750,3045853
2013-04-01,28900,28600,29050,28650,1972865
2013-04-02,28750,28350,28900,28400,3577498
2013-04-03,28600,28550,29150,28900,3584222
2013-04-04,28550,28400,29200,29200,4869239
2013-04-05,29300,28350,29300,28550,3681853
2013-04-08,28600,27800,28700,27900,4153747
2013-04-09,27900,27300,28200,27800,4473759
2013-04-10,28150,27800,28200,27950,2896417
2013-04-11,28450,28300,29100,29000,5236997
2013-04-12,29050,28650,29350,28800,3407336
2013-04-15,28950,28700,29350,29150,2715965
2013-04-16,28850,28750,29250,29100,3276359
2013-04-17,29350,28650,29400,28750,3075896
2013-04-18,28400,27850,28500,27900,5206918
2013-04-19,27900,27850,28850,28800,3895261
2013-04-22,28800,28600,29100,29000,2012549
2013-04-23,29050,28450,29050,28850,2009817
2013-04-24,29400,29000,29600,29100,4683116
2013-04-25,29650,29450,29950,29500,11394824
2013-04-26,29400,29250,29750,29450,2667806
2013-04-29,29550,29500,29850,29550,2368216
2013-04-30,29850,29550,30000,29900,4973679
2013-05-02,29750,29300,29850,29450,2792031
2013-05-03,29650,29000,29700,29550,3767197
2013-05-06,29700,28850,29850,28900,4225049
2013-05-07,28900,28400,28950,28600,3154316
2013-05-08,28900,28400,28900,28550,3400637
2013-05-09,28500,28500,29250,29050,4575248
2013-05-10,29200,29050,29550,29100,4776435
2013-05-13,29000,28900,29200,29100,2518819
2013-05-14,29150,29150,29600,29500,2701509
2013-05-15,29550,29500,29850,29750,4030862
2013-05-16,29900,29850,30200,30050,6423610
2013-05-20,30500,30300,30850,30700,6958530
2013-05-21,30800,30600,31000,30600,5033266
2013-05-22,30900,30850,31600,31300,7608286
2013-05-23,31400,31250,32000,31400,7512672
2013-05-24,31800,31050,31850,31400,3871042
2013-05-27,31550,31400,31900,31400,2849669
2013-05-28,31400,30850,31650,31400,4431590
2013-05-29,31700,31550,32150,32000,4381622
2013-05-30,31850,31700,32200,31850,10882238
2013-05-31,32200,31750,32200,32200,3870613
2013-06-03,31950,31750,32150,31900,3449693
2013-06-04,32150,32000,32450,32250,3233657
2013-06-05,32350,31150,32400,31150,4570226
2013-06-07,31650,30900,31900,31100,5758634
2013-06-10,31700,31600,32900,32650,6709195
2013-06-11,32900,32300,32950,32500,3941737
2013-06-12,32300,32250,32700,32350,2590486
2013-06-13,32250,31600,32450,32050,6075091
2013-06-14,32150,31200,32250,31500,3971095
2013-06-17,31400,30100,31600,30450,6582178
2013-06-18,30900,30900,31750,31750,5215736
2013-06-19,32000,31550,32400,31900,4438175
2013-06-20,31400,30850,31700,31050,4371986
2013-06-21,30200,30000,31000,30800,5163521
2013-06-24,30900,29750,30950,29750,4897019
2013-06-25,29500,28900,30300,29500,6659713
2013-06-26,30150,29700,30400,30250,5040418
2013-06-27,30900,30600,31000,30650,5209137
2013-06-28,30900,30450,31200,31200,4309458
2013-07-01,30950,30850,31850,31550,4062599
2013-07-02,31500,28750,31550,28800,21019436
2013-07-03,29350,28550,29800,28750,10969350
2013-07-04,28950,28000,29050,28750,9130872
2013-07-05,28950,27950,29300,28400,7983219
2013-07-08,28100,27400,28600,27800,7227558
2013-07-09,28050,27750,28450,28350,5276470
2013-07-10,28150,27400,28300,27500,6362139
2013-07-11,27900,27650,28400,28400,6330650
2013-07-12,28450,28100,28650,28500,4499172
2013-07-15,28500,28050,28750,28450,2613544
2013-07-16,28650,28300,28700,28450,2886705
2013-07-17,28750,28200,28850,28600,4374401
2013-07-18,28950,28750,29450,29200,6437820
2013-07-19,29300,28400,29350,28400,5306867
2013-07-22,28400,27850,28500,28000,5042732
2013-07-23,27900,27750,28400,28200,4952809
2013-07-24,28300,28300,28750,28550,3818831
2013-07-25,29150,28400,29250,28600,6778488
2013-07-26,28850,27900,28850,28150,7755181
2013-07-29,27950,26900,27950,27000,15227768
2013-07-30,27050,26600,27300,27100,6903868
2013-07-31,27200,27150,27350,27200,4386284
2013-08-01,27250,27100,27450,27400,6151190
2013-08-02,27500,27250,27700,27450,6877232
2013-08-05,27300,27150,27400,27400,4180804
2013-08-06,27600,27350,27750,27550,4125157
2013-08-07,27350,26550,27400,26550,7771130
2013-08-08,26350,26000,26600,26200,5396449
2013-08-09,26200,26200,27100,26650,4669522
2013-08-12,26650,26600,27300,27000,3849323
2013-08-13,27050,27050,28300,28300,8719662
2013-08-14,28750,28600,29200,29150,10262550
2013-08-16,28700,28500,29000,28700,5110848
2013-08-19,28550,28300,28650,28550,2594470
2013-08-20,28500,28400,29150,28500,5699909
2013-08-21,28700,28050,28850,28200,3079266
2013-08-22,27800,27700,28350,28050,3639542
2013-08-23,28400,28300,28850,28500,4137108
2013-08-26,28500,28150,28700,28350,2937697
2013-08-27,28100,27800,28350,27950,3547412
2013-08-28,27350,27350,27850,27700,3556086
2013-08-29,27700,27400,28000,27450,5326833
2013-08-30,27600,27550,28250,28250,5663772
2013-09-02,28500,28200,28650,28300,3035909
2013-09-03,28550,28300,28650,28450,3100871
2013-09-04,28400,28200,28700,28650,3042973
2013-09-05,27400,27300,28150,28150,20625403
2013-09-06,28100,26850,28250,27100,12199781
2013-09-09,27600,27550,28450,28450,9571714
2013-09-10,28550,28400,28950,28950,6680750
2013-09-11,29100,28700,29300,28900,4893860
2013-09-12,29000,28750,29300,28900,6018991
2013-09-13,28900,28800,29250,29000,4674307
2013-09-16,29300,29300,29850,29800,5218534
2013-09-17,30000,29650,30450,30300,6788948
2013-09-23,30650,30200,30700,30550,4872847
2013-09-24,30400,30250,30850,30500,3788474
2013-09-25,30300,29600,30400,29750,4839999
2013-09-26,29750,29700,30600,30350,4297077
2013-09-27,30550,29850,30600,30350,3597617
2013-09-30,30300,30000,30750,30250,3883347
2013-10-01,30200,29800,30500,29950,3094789
2013-10-02,30650,30600,31250,31150,7077277
2013-10-04,31700,31550,32450,32450,10794205
2013-10-07,32750,32600,33100,32900,10211692
2013-10-08,32800,32450,32900,32750,20161933
2013-10-10,32750,32700,33900,33600,6362115
2013-10-11,33900,33100,34000,33350,6953280
2013-10-14,33100,32550,33400,33100,4504637
2013-10-15,33450,33250,33600,33450,2875473
2013-10-16,33800,33250,34300,33400,3964240
2013-10-17,33800,33400,33900,33800,3432731
2013-10-18,34000,33950,34650,34600,4896108
2013-10-21,34650,33900,35000,34100,4601446
2013-10-22,34000,32600,34000,32600,9113649
2013-10-23,32900,32500,33200,32500,5848372
2013-10-24,32500,32300,33150,33100,3285591
2013-10-25,32950,32500,33000,32600,3464261
2013-10-28,32650,32600,33250,33100,3104202
2013-10-29,33350,31900,33600,31950,6681059
2013-10-30,32300,32300,33000,32850,4858305
2013-10-31,32800,31950,32800,31950,4023353
2013-11-01,32150,32100,33300,33250,4753636
2013-11-04,33350,32950,33500,33050,2893775
2013-11-05,33000,32250,33050,32550,1860583
2013-11-06,32350,32350,32950,32500,1872076
2013-11-07,32600,32350,32750,32350,1825749
2013-11-08,32050,32050,32950,32250,2964930
2013-11-11,32400,31350,32700,31500,3518342
2013-11-12,31900,31700,32400,31950,3027493
2013-11-13,31850,31500,32000,31550,2266975
2013-11-14,32350,32000,32650,32300,3084645
2013-11-15,32550,32550,33800,33700,5187831
2013-11-18,33900,33500,34100,33750,2917194
2013-11-19,33700,33300,33850,33450,2790771
2013-11-20,33150,32350,33200,32500,4652929
2013-11-21,32400,31750,32450,32050,3397106
2013-11-22,32800,32250,32900,32400,3511174
2013-11-25,32800,32750,33400,33250,2869284
2013-11-26,33300,32750,33600,33600,3288876
2013-11-27,33750,33500,34700,34600,6944989
2013-11-28,35100,34850,35450,35450,6520172
2013-11-29,35550,35150,35900,35400,4030182
2013-12-02,35650,35250,35900,35700,3268831
2013-12-03,35500,34600,35700,34700,4945227
2013-12-04,34850,34750,35400,34800,3284235
2013-12-05,34550,34200,34900,34250,4205701
2013-12-06,34400,34400,35650,35500,4156598
2013-12-09,36000,35950,36700,36350,5211103
2013-12-10,36800,36400,37100,36500,5070477
2013-12-11,36500,36400,37150,36800,3600547
2013-12-12,36300,35850,36500,36450,5008826
2013-12-13,36300,35850,36600,36500,2488730
2013-12-16,36600,36550,37200,37150,3285802
2013-12-17,37500,36550,37550,36600,3534783
2013-12-18,36600,35450,36800,35550,4929380
2013-12-19,35950,34800,36150,34900,6726027
2013-12-20,35200,34900,35750,35300,3905267
2013-12-23,35600,35550,37000,37000,5630251
2013-12-24,37000,36550,37100,36750,2771057
2013-12-26,36900,35900,37000,36000,3738849
2013-12-27,36450,36350,36950,36650,2088963
2013-12-30,36800,36250,37000,36800,2537422
2014-01-02,37100,35550,37350,35550,4503101
2014-01-03,35700,35600,36450,36300,3866819
2014-01-06,36400,36350,37700,37650,5489696
2014-01-07,37350,37200,37950,37800,3365854
2014-01-08,38550,38150,39100,39000,6541929
2014-01-09,39150,38500,39250,38850,4456686
2014-01-10,38450,37700,38700,38500,4661839
2014-01-13,38350,38150,39000,38150,2173830
2014-01-14,37750,37350,38400,38400,2373406
2014-01-15,38700,36450,38750,36650,11312073
2014-01-16,36900,36050,37000,36550,5058860
2014-01-17,36600,36000,36850,36000,3390054
2014-01-20,36050,36050,36850,36850,3038514
2014-01-21,36950,36400,37100,36400,2458095
2014-01-22,36100,35000,36350,36300,8866139
2014-01-23,36300,35400,36650,35400,5413166
2014-01-24,35350,35350,36150,35900,4696232
2014-01-27,35100,35000,35550,35250,3810292
2014-01-28,35550,35250,36800,36800,5134501
2014-01-29,37100,37000,37900,37850,5768140
2014-02-03,37500,37450,38200,37950,3258954
2014-02-04,37350,36500,37400,36500,5123321
2014-02-05,36900,36000,37000,36650,3722340
2014-02-06,37050,37000,38600,38600,6520048
2014-02-07,39300,38900,39500,39300,6263133
2014-02-10,39400,39000,39950,39000,2749618
2014-02-11,39200,38950,39600,39000,1922133
2014-02-12,39600,39200,39850,39850,3365602
2014-02-13,39850,39700,40200,39900,3408592
2014-02-14,39950,39000,40100,39050,3144548
2014-02-17,39450,38400,39700,38700,3462266
2014-02-18,38800,38550,39000,38800,1740161
2014-02-19,38650,38500,39400,39150,2779561
2014-02-20,39400,38700,39650,38800,2634888
2014-02-21,39250,39050,39700,39300,3222452
2014-02-24,39100,38700,39350,38850,1853563
2014-02-25,39000,37850,39100,38650,5377950
